Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
821,Corey Clement,PHI,RB,13,WAS,11,11,5200,5.24
823,Ty Montgomery,GB,RB,3,WAS,2,17,5100,5.21
823,Kyle Juszczyk,SF,FB,6,GB,8,13,5300,5.21
825,Chris Ivory,BUF,RB,6,HOU,20,14,5300,5.18
825,Nyheim Hines,IND,RB,1,CIN,17,29,5400,5.18
827,Alfred Morris,SF,RB,10,NYG,18,21,5100,5.17
827,LeGarrette Blount,DET,RB,17,GB,21,19,5300,5.17
827,Jacquizz Rodgers,TB,RB,17,ATL,28,28,5100,5.17
830,LeGarrette Blount,DET,RB,3,NE,24,19,5300,5.16
830,Jaylen Samuels,PIT,RB,1,CLE,24,15,4500,5.16
832,LeGarrette Blount,DET,RB,1,NYJ,26,26,5700,5.15
833,Royce Freeman,DEN,RB,16,OAK,30,27,4700,5.13
834,LeGarrette Blount,DET,RB,8,SEA,4,13,5600,5.12
834,CJ Anderson,CAR,RB,3,CIN,25,12,5300,5.12
834,Mike Gillislee,NO,RB,3,ATL,14,25,4600,5.12
834,Aaron Jones,GB,RB,3,WAS,2,17,5900,5.12
838,Matt Breida,SF,RB,6,GB,8,13,6200,5.11
839,Jeremy Hill,NE,RB,1,HOU,31,13,4600,5.09
840,Mark Walton,CIN,RB,5,MIA,15,29,4700,5.05
841,Latavius Murray,MIN,RB,11,CHI,3,3,6200,5.03
842,Alfred Blue,HOU,RB,8,MIA,22,30,5100,5
843,LeGarrette Blount,DET,RB,4,DAL,4,14,5500,4.99
844,Jeffery Wilson,SF,RB,13,SEA,11,19,4500,4.98
845,Ronald Jones II,TB,RB,8,CIN,30,28,5200,4.95
845,Zach Zenner,DET,RB,12,CHI,2,1,5200,4.95
847,Charcandrick West,KC,RB,15,LAC,8,21,4500,4.94
848,Alfred Morris,SF,RB,8,ARI,17,32,5400,4.93
848,Chris Ivory,BUF,RB,13,MIA,25,27,4600,4.93
848,Corey Clement,PHI,RB,11,NO,28,4,5200,4.93
851,John Kelly,LAR,RB,17,SF,24,21,4500,4.92
852,Giovani Bernard,CIN,RB,17,PIT,15,10,4600,4.89
853,Doug Martin,OAK,RB,3,MIA,5,23,5100,4.88
854,Alfred Blue,HOU,RB,11,WAS,11,11,4900,4.87
855,Jalen Richard,OAK,RB,3,MIA,5,23,4600,4.83
856,Alfred Blue,HOU,RB,15,NYJ,21,19,5200,4.82
856,Chris Ivory,BUF,RB,9,CHI,8,3,5500,4.82
856,Chris Ivory,BUF,RB,4,GB,22,18,5500,4.82
859,Giovani Bernard,CIN,RB,16,CLE,24,24,4800,4.81
860,Carlos Hyde,JAX,RB,17,HOU,12,7,4700,4.8
861,Darren Sproles,PHI,RB,14,DAL,2,5,4500,4.79
862,Alfred Blue,HOU,RB,7,JAX,3,8,5100,4.78
862,Detrez Newsome,LAC,RB,15,KC,30,31,4500,4.78
864,Alfred Blue,HOU,RB,3,NYG,4,15,5000,4.77
864,Trenton Cannon,NYJ,RB,15,HOU,9,7,4700,4.77
866,Alfred Blue,HOU,RB,13,CLE,27,26,4700,4.75
867,Rashaad Penny,SEA,RB,14,MIN,8,10,5000,4.72
867,Rashaad Penny,SEA,RB,1,DEN,9,6,6300,4.72
869,Justin Jackson,LAC,RB,16,BAL,1,2,5300,4.69
870,Wendell Smallwood,PHI,RB,4,TEN,6,3,5500,4.68
871,Alfred Blue,HOU,RB,12,TEN,6,5,4700,4.63
871,Alfred Blue,HOU,RB,4,IND,11,23,5000,4.63
871,Latavius Murray,MIN,RB,14,SEA,12,21,5600,4.63
874,Doug Martin,OAK,RB,1,LAR,14,31,5500,4.6
874,Rex Burkhead,NE,RB,14,MIA,25,24,5100,4.6
876,Josh Adams,PHI,RB,10,DAL,3,11,null,4.59
877,TJ Yeldon,JAX,RB,1,NYG,32,21,5000,4.58
878,Josh Adams,PHI,RB,3,IND,11,22,null,4.56
879,Devontae Booker,DEN,RB,7,ARI,15,32,4900,4.54
880,Alfred Blue,HOU,RB,14,IND,10,15,5000,4.53
880,Alfred Blue,HOU,RB,1,NE,20,14,5000,4.53
882,Wendell Smallwood,PHI,RB,17,WAS,11,13,4700,4.51
883,Wendell Smallwood,PHI,RB,15,LAR,19,11,4700,4.49
884,LeGarrette Blount,DET,RB,2,SF,17,6,5300,4.48
885,Justin Jackson,LAC,RB,7,TEN,4,7,4500,4.47
885,Giovani Bernard,CIN,RB,10,NO,28,5,6100,4.47
887,LeGarrette Blount,DET,RB,5,GB,8,9,5000,4.46
887,Rex Burkhead,NE,RB,15,PIT,13,8,4800,4.46
889,Mike Davis,SEA,RB,17,ARI,19,32,5400,4.44
890,Chase Edmonds,ARI,RB,14,DET,22,23,5300,4.43
890,Devontae Booker,DEN,RB,2,OAK,21,23,5200,4.43
892,Mike Davis,SEA,RB,14,MIN,8,10,4800,4.41
893,Alfred Morris,SF,RB,9,OAK,29,30,5400,4.4
893,Alfred Blue,HOU,RB,9,DEN,19,24,5100,4.4
895,LeGarrette Blount,DET,RB,9,MIN,11,13,5300,4.39
896,Mark Ingram,NO,RB,17,CAR,23,8,6600,4.38
896,Kyle Juszczyk,SF,FB,12,TB,31,25,4700,4.38
898,Devontae Booker,DEN,RB,6,LAR,8,10,4900,4.34
899,Royce Freeman,DEN,RB,15,CLE,26,27,5000,4.31
899,Chase Edmonds,ARI,RB,2,LAR,12,20,5000,4.31
899,Kapri Bibbs,WAS,RB,12,DAL,4,7,4600,4.31
902,Sony Michel,NE,RB,2,JAX,8,19,5600,4.3
903,Darrel Williams,KC,RB,16,SEA,11,15,4500,4.29
903,Kapri Bibbs,WAS,RB,7,DAL,2,6,4500,4.29
905,Latavius Murray,MIN,RB,15,MIA,27,26,5200,4.27
906,Darius Jackson,DAL,RB,17,NYG,20,25,4500,4.25
906,Kapri Bibbs,WAS,RB,6,CAR,18,15,4500,4.25
908,Nick Chubb,CLE,RB,5,BAL,3,3,5300,4.24
908,Jamaal Charles,JAX,RB,7,HOU,12,12,5100,4.24
910,Jacquizz Rodgers,TB,RB,3,PIT,29,11,4500,4.22
911,Chase Edmonds,ARI,RB,3,CHI,15,1,5000,4.21
912,Latavius Murray,MIN,RB,17,CHI,2,1,5000,4.2
913,Chase Edmonds,ARI,RB,4,SEA,15,10,5000,4.18
914,Zach Zenner,DET,RB,13,LAR,26,15,4600,4.14
915,LeGarrette Blount,DET,RB,16,MIN,5,10,5300,4.13
915,Malcolm Brown,LAR,RB,13,DET,21,24,4800,4.13
915,Darren Sproles,PHI,RB,13,WAS,11,11,4500,4.13
918,Jacquizz Rodgers,TB,RB,11,NYG,16,23,5000,4.12
919,Jalen Richard,OAK,RB,2,DEN,20,5,4600,4.11
920,Devontae Booker,DEN,RB,4,KC,31,31,4900,4.08
921,D'Onta Foreman,HOU,RB,16,PHI,25,16,4500,4.07
921,Spencer Ware,KC,RB,10,ARI,12,31,4900,4.07
923,CJ Anderson,CAR,RB,5,NYG,12,22,5300,4.05
923,Spencer Ware,KC,RB,11,LAR,17,16,4900,4.05
923,Ameer Abdullah,DET,RB,7,MIA,16,28,4500,4.05
926,Mike Gillislee,NO,RB,4,NYG,12,8,4600,4.04
927,Spencer Ware,KC,RB,1,LAC,3,19,5200,4.03
927,Corey Clement,PHI,RB,5,MIN,24,10,5000,4.03
927,Trenton Cannon,NYJ,RB,17,NE,17,14,4600,4.03
930,CJ Anderson,CAR,RB,6,WAS,6,17,4700,4.02
930,Chris Ivory,BUF,RB,5,TEN,9,4,5300,4.02
930,Travaris Cadet,CAR,RB,17,NO,13,2,4600,4.02
933,Jamaal Williams,GB,RB,11,SEA,9,13,5900,3.98
933,Wendell Smallwood,PHI,RB,12,NYG,19,23,5300,3.98
933,Jordan Wilkins,IND,RB,6,NYJ,13,18,4900,3.98
933,Kenneth Dixon,BAL,RB,1,BUF,16,32,5300,3.98
937,Deandre Washington,OAK,RB,12,BAL,1,1,4500,3.96
937,Kyle Juszczyk,SF,FB,8,ARI,17,32,5000,3.96
939,Keith Ford,BUF,RB,16,NE,21,18,5300,3.95
939,Chase Edmonds,ARI,RB,1,WAS,23,30,5000,3.95
941,Spencer Ware,KC,RB,2,PIT,15,13,5200,3.94
942,Chase Edmonds,ARI,RB,5,SF,26,23,5000,3.92
943,Ronald Jones II,TB,RB,7,CLE,21,27,5100,3.91
944,Kyle Juszczyk,SF,FB,9,OAK,29,30,5000,3.9
945,Spencer Ware,KC,RB,8,DEN,18,25,4600,3.89
946,Alfred Blue,HOU,RB,17,JAX,3,5,5300,3.88
947,Chase Edmonds,ARI,RB,16,LAR,20,17,5200,3.86
948,Mike Gillislee,NO,RB,2,CLE,18,28,4600,3.83
949,Doug Martin,OAK,RB,4,CLE,7,26,5100,3.82
949,Kyle Juszczyk,SF,FB,7,LAR,8,10,5600,3.82
951,Rashaad Penny,SEA,RB,13,SF,23,16,5000,3.81
951,Chris Ivory,BUF,RB,2,LAC,27,16,5000,3.81
953,Raheem Mostert,SF,RB,9,OAK,29,30,5600,3.8
954,Carlos Hyde,JAX,RB,10,IND,17,16,5800,3.79
954,Spencer Ware,KC,RB,4,DEN,19,18,4600,3.79
956,Kenneth Dixon,BAL,RB,14,KC,30,30,5300,3.78
957,Alfred Blue,HOU,RB,2,TEN,16,8,5200,3.74
957,Chase Edmonds,ARI,RB,17,SEA,14,19,4900,3.74
957,Jalen Richard,OAK,RB,1,LAR,14,31,4600,3.74
960,Kyle Juszczyk,SF,FB,3,KC,32,28,4500,3.73
961,Trenton Cannon,NYJ,RB,9,MIA,26,30,5000,3.71
961,Devontae Booker,DEN,RB,11,LAC,9,13,4900,3.71
963,Spencer Ware,KC,RB,3,SF,23,7,4600,3.7
964,Doug Martin,OAK,RB,2,DEN,20,5,5100,3.69
965,Chris Ivory,BUF,RB,1,BAL,4,23,5700,3.68
965,Jamaal Charles,JAX,RB,6,DAL,5,8,null,3.68
967,Rashaad Penny,SEA,RB,10,LAR,15,14,5400,3.67
967,Wayne Gallman,NYG,RB,7,ATL,31,28,4600,3.67
967,Kyle Juszczyk,SF,FB,5,ARI,14,32,4700,3.67
970,LeGarrette Blount,DET,RB,10,CHI,4,1,4900,3.66
970,Malcolm Brown,LAR,RB,10,SEA,6,12,4800,3.66
972,Devontae Booker,DEN,RB,5,NYJ,11,17,4900,3.65
972,Kyle Juszczyk,SF,FB,1,MIN,1,1,4500,3.65
974,Raheem Mostert,SF,RB,7,LAR,8,10,4900,3.64
975,Kapri Bibbs,GB,RB,16,NYJ,23,12,null,3.62
975,Kyle Juszczyk,SF,FB,10,NYG,18,21,4700,3.62
977,Malcolm Brown,LAR,RB,11,KC,28,32,4800,3.61
977,Corey Clement,PHI,RB,12,NYG,19,23,5200,3.61
979,Stevan Ridley,PIT,RB,15,NE,21,18,4900,3.59
980,Marcus Murphy,BUF,RB,8,NE,24,17,5400,3.57
981,Christine Michael,IND,RB,1,CIN,17,29,4700,3.56
982,Justin Jackson,LAC,RB,17,DEN,16,18,5300,3.54
983,Rashaad Penny,SEA,RB,8,DET,22,29,4800,3.53
984,Rashaad Penny,SEA,RB,5,LAR,5,8,5200,3.52
985,Wayne Gallman,NYG,RB,5,CAR,10,12,4600,3.5
986,David Williams,JAX,RB,17,HOU,12,7,4500,3.46
987,David Williams,JAX,RB,16,MIA,28,28,4500,3.43
987,Spencer Ware,KC,RB,6,NE,16,11,4600,3.43
987,Jamaal Williams,GB,RB,14,ATL,28,29,4800,3.43
990,Nick Chubb,CLE,RB,2,NO,32,3,5200,3.41
991,Jacquizz Rodgers,TB,RB,4,CHI,9,2,4500,3.38
992,CJ Anderson,CAR,RB,8,BAL,1,1,4700,3.37
992,Alfred Morris,SF,RB,17,LAR,17,15,4500,3.37
992,Wayne Gallman,NYG,RB,4,NO,31,4,4600,3.37
992,Jacquizz Rodgers,TB,RB,13,CAR,24,9,5000,3.37
996,Kyle Juszczyk,SF,FB,4,LAC,26,24,4500,3.36
997,LeGarrette Blount,DET,RB,11,CAR,24,10,4700,3.33
997,Doug Martin,OAK,RB,5,LAC,22,16,5100,3.33
999,Corey Grant,JAX,RB,1,NYG,32,21,4500,3.32
1000,Spencer Ware,KC,RB,5,JAX,1,5,4600,3.31
1000,Spencer Ware,KC,RB,9,CLE,23,27,4600,3.31
1002,Carlos Hyde,JAX,RB,12,BUF,3,21,5000,3.3
1003,Nick Chubb,CLE,RB,6,LAC,19,12,4900,3.29
1004,Corey Grant,JAX,RB,4,NYJ,5,17,5100,3.26
1005,Damien Williams,KC,RB,13,OAK,28,28,4500,3.24
1006,CJ Prosise,SEA,RB,1,DEN,9,6,4600,3.22
1007,Ty Montgomery,BAL,RB,11,CIN,32,31,4600,3.21
1008,Chase Edmonds,ARI,RB,15,ATL,28,28,5300,3.2
1009,Rod Smith,DAL,RB,1,CAR,15,3,5000,3.17
1009,Mark Walton,CIN,RB,3,CAR,12,14,4900,3.17
1009,Kyle Juszczyk,SF,FB,2,DET,25,29,4500,3.17
1012,Jaylen Samuels,PIT,RB,2,KC,30,31,4500,3.16
1013,Mike Boone,MIN,RB,3,BUF,31,30,4500,3.15
1013,Devontae Booker,DEN,RB,3,BAL,6,2,5200,3.15
1013,Kyle Juszczyk,SF,FB,17,LAR,17,15,4600,3.15
1016,Wayne Gallman,NYG,RB,2,DAL,3,17,4600,3.14
1016,Wayne Gallman,NYG,RB,1,JAX,2,11,4800,3.14
1018,Ito Smith,ATL,RB,2,CAR,2,9,4500,3.13
1018,Jacquizz Rodgers,TB,RB,9,CAR,14,11,4500,3.13
1020,Damien Williams,KC,RB,14,BAL,1,1,5100,3.12
1021,Jonathan Stewart,NYG,RB,2,DAL,3,17,4700,3.11
1022,Spencer Ware,KC,RB,7,CIN,25,23,4600,3.1
1023,Alfred Morris,SF,RB,14,DEN,19,17,4500,3.08
1024,Nick Chubb,CLE,RB,1,PIT,6,18,5500,3.04
1024,Wayne Gallman,NYG,RB,8,WAS,7,7,4600,3.04
1024,Kyle Juszczyk,SF,FB,16,CHI,2,1,4600,3.04
1027,Malcolm Brown,LAR,RB,5,SEA,7,11,5000,3.02
1027,Alfred Morris,SF,RB,7,LAR,8,10,5900,3.02
1027,Robert Turbin,IND,RB,5,NE,12,16,4500,3.02
1027,Kyle Juszczyk,SF,FB,13,SEA,11,19,4600,3.02
1031,Doug Martin,OAK,RB,6,SEA,10,16,5100,3.01
1031,Malcolm Brown,LAR,RB,4,MIN,14,7,5000,3.01
1031,Jacquizz Rodgers,TB,RB,1,NO,13,16,4500,3.01
1034,Mark Walton,CIN,RB,7,KC,31,31,4700,3
1035,Jamaal Williams,GB,RB,12,MIN,6,6,5200,2.99
1036,Jamaal Williams,GB,RB,15,CHI,1,1,4700,2.98
1037,Wayne Gallman,NYG,RB,15,TEN,7,5,4600,2.97
1037,Wayne Gallman,NYG,RB,6,PHI,12,2,4600,2.97
1039,Rob Kelley,WAS,RB,1,ARI,11,4,4500,2.95
1039,Jordan Wilkins,IND,RB,13,JAX,7,3,5300,2.95
1041,Wayne Gallman,NYG,RB,16,IND,9,11,4600,2.94
1042,Trenton Cannon,NYJ,RB,12,NE,24,16,4700,2.93
1042,Javorius Allen,BAL,RB,12,OAK,28,27,4600,2.93
1042,Jacquizz Rodgers,TB,RB,10,WAS,11,11,4500,2.93
1045,Raheem Mostert,SF,RB,6,GB,8,13,4900,2.92
1046,Rex Burkhead,NE,RB,13,MIN,6,6,null,2.91
1046,Wayne Gallman,NYG,RB,14,WAS,12,12,4600,2.91
1048,Malcolm Brown,LAR,RB,3,LAC,21,24,5000,2.9
1049,CJ Anderson,CAR,RB,7,PHI,9,3,4700,2.89
1049,Kyle Juszczyk,SF,FB,15,SEA,11,19,4600,2.89
1051,Malcolm Brown,LAR,RB,6,DEN,26,25,5000,2.88
1051,Deandre Washington,OAK,RB,8,IND,16,17,4500,2.88
1053,Chase Edmonds,ARI,RB,10,KC,27,32,4700,2.87
1054,Chase Edmonds,ARI,RB,8,SF,28,23,4700,2.86
1054,Jacquizz Rodgers,TB,RB,16,DAL,7,6,4500,2.86
1056,Jordan Wilkins,IND,RB,12,MIA,22,29,4900,2.85
1057,Kenneth Dixon,BAL,RB,13,ATL,30,29,null,2.82
1058,Rod Smith,DAL,RB,3,SEA,20,19,5000,2.81
1058,Josh Adams,PHI,RB,4,TEN,6,3,null,2.81
1060,Kyle Juszczyk,SF,FB,14,DEN,19,17,4600,2.8
1061,Malcolm Brown,LAR,RB,8,GB,9,15,5000,2.79
1061,John Kelly,LAR,RB,16,ARI,15,31,4500,2.79
1061,Wayne Gallman,NYG,RB,10,SF,23,19,4600,2.79
1064,Malcolm Brown,LAR,RB,7,SF,29,22,5000,2.78
1064,Mark Walton,CIN,RB,6,PIT,29,4,4700,2.78
1066,Nick Chubb,CLE,RB,3,NYJ,4,7,4700,2.76
1067,Mark Walton,CIN,RB,8,TB,32,21,5200,2.75
1067,Jacquizz Rodgers,TB,RB,6,ATL,30,29,4500,2.75
1067,Jacquizz Rodgers,TB,RB,15,BAL,2,3,4700,2.75
1070,Rod Smith,DAL,RB,2,NYG,4,21,5000,2.73
1071,Chris Ivory,BUF,RB,17,MIA,26,29,4500,2.72
1072,Rashaad Penny,SEA,RB,9,LAC,15,16,4800,2.71
1073,Tyler Ervin,HOU,RB,9,DEN,19,24,4500,2.7
1074,Jonathan Stewart,NYG,RB,1,JAX,2,11,5000,2.69
1075,Jordan Wilkins,IND,RB,8,OAK,27,26,4900,2.68
1075,Jacquizz Rodgers,TB,RB,2,PHI,10,11,4500,2.68
1075,Devontae Booker,DEN,RB,16,OAK,30,27,4500,2.68
1078,Devontae Booker,DEN,RB,12,PIT,12,9,4900,2.67
1079,Josh Adams,PHI,RB,6,NYG,11,19,null,2.66
1080,Wayne Gallman,NYG,RB,12,PHI,25,10,4600,2.65
1081,Malcolm Brown,LAR,RB,9,NO,27,5,5000,2.62
1081,Chase Edmonds,ARI,RB,11,OAK,29,29,4500,2.62
1081,Jacquizz Rodgers,TB,RB,12,SF,23,17,4800,2.62
1084,Chase Edmonds,ARI,RB,7,DEN,24,29,5000,2.61
1084,Taquan Mizzell,CHI,RB,14,LAR,23,13,4600,2.61
1086,Shaun Wilson,TB,RB,3,PIT,29,11,4500,2.6
1087,Mark Walton,CIN,RB,4,ATL,27,29,4500,2.59
1087,Jamaal Williams,GB,RB,13,ARI,16,31,4800,2.59
1087,Wayne Gallman,NYG,RB,13,CHI,2,2,4600,2.59
1090,Deandre Washington,OAK,RB,13,KC,29,30,4500,2.58
1090,Wayne Gallman,NYG,RB,17,DAL,7,6,4600,2.58
1092,Nick Chubb,CLE,RB,4,OAK,21,13,4700,2.56
1092,Deandre Washington,OAK,RB,14,PIT,13,9,4500,2.56
1094,Wayne Gallman,NYG,RB,3,HOU,10,18,4600,2.55
1095,Gus Edwards,BAL,RB,8,CAR,15,10,4500,2.53
1095,Wayne Gallman,NYG,RB,11,TB,31,24,4600,2.53
1097,Rod Smith,DAL,RB,5,HOU,25,18,5000,2.52
1097,Stevan Ridley,PIT,RB,4,BAL,3,4,4500,2.52
1097,Jonathan Williams,NO,RB,3,ATL,14,25,4500,2.52
1097,Devontae Booker,DEN,RB,14,SF,26,18,4700,2.52
1101,Malcolm Brown,LAR,RB,2,ARI,23,32,5000,2.5
1102,CJ Anderson,CAR,RB,9,TB,32,23,4700,2.49
1102,Rod Smith,DAL,RB,4,DET,16,30,5000,2.49
1104,Kapri Bibbs,WAS,RB,8,NYG,19,20,5300,2.48
1105,Rod Smith,DAL,RB,7,WAS,7,11,5000,2.47
1105,Tra Carson,CIN,RB,3,CAR,12,14,4500,2.47
1105,Devontae Booker,DEN,RB,13,CIN,32,32,4700,2.47
1108,Brian Hill,ATL,RB,16,CAR,22,8,4500,2.46
1108,Phillip Lindsay,DEN,RB,1,SEA,8,10,4500,2.46
1110,Cameron Artis-Payne,CAR,RB,16,ATL,27,27,4500,2.4
1111,Carlos Hyde,JAX,RB,14,TEN,8,6,4800,2.38
1112,Jordan Wilkins,IND,RB,7,BUF,6,20,4900,2.37
1112,Jaylen Samuels,PIT,RB,11,JAX,6,7,4600,2.37
1112,Tyler Ervin,HOU,RB,5,DAL,6,10,4500,2.37
1115,Stevan Ridley,PIT,RB,3,TB,30,30,4500,2.35
1116,CJ Prosise,SEA,RB,2,CHI,25,1,4600,2.33
1116,Kenjon Barner,CAR,RB,17,NO,13,2,4500,2.33
1118,Anthony Sherman,KC,FB,3,SF,23,7,4500,2.32
1118,Mike Boone,MIN,RB,7,NYJ,19,17,4500,2.32
1120,Marcus Murphy,BUF,RB,2,LAC,27,16,4500,2.31
1120,Ty Montgomery,BAL,RB,12,OAK,28,27,4600,2.31
1122,Brandon Bolden,MIA,RB,17,BUF,6,24,4800,2.3
1123,Stevan Ridley,PIT,RB,5,ATL,28,28,4500,2.29
1124,Stevan Ridley,PIT,RB,6,CIN,24,23,4500,2.27
1124,Ito Smith,ATL,RB,5,PIT,30,7,5000,2.27
1124,John Kelly,LAR,RB,1,OAK,25,17,4500,2.27
1127,Kenjon Barner,NE,RB,9,GB,16,18,5500,2.25
1127,Cameron Artis-Payne,CAR,RB,12,SEA,10,13,4500,2.25
1127,Cameron Artis-Payne,CAR,RB,11,DET,25,25,4500,2.25
1130,Chase Edmonds,ARI,RB,6,MIN,25,9,5000,2.23
1131,Darrel Williams,KC,RB,15,LAC,8,21,4500,2.21
1131,Tyler Ervin,HOU,RB,8,MIA,22,30,4500,2.21
1133,Rod Smith,DAL,RB,16,TB,30,29,4500,2.18
1134,Malcolm Brown,LAR,RB,1,OAK,25,17,5000,2.16
1134,Gus Edwards,BAL,RB,7,NO,27,5,4500,2.16
1134,Javorius Allen,BAL,RB,13,ATL,30,29,4600,2.16
1137,Cameron Artis-Payne,CAR,RB,2,ATL,3,27,4500,2.15
1138,Josh Adams,PHI,RB,7,CAR,14,14,null,2.14
1139,Mike Boone,MIN,RB,8,NO,25,3,4500,2.12
1139,Wendell Smallwood,PHI,RB,13,WAS,11,11,4700,2.12
1141,CJ Anderson,CAR,RB,10,PIT,21,3,4500,2.11
1142,Josh Adams,PHI,RB,8,JAX,3,12,null,2.1
1142,Robert Turbin,IND,RB,6,NYJ,13,18,4500,2.1
1142,CJ Prosise,SEA,RB,4,ARI,18,32,4600,2.1
1145,Stevan Ridley,PIT,RB,8,CLE,21,24,4500,2.09
1145,Deandre Washington,OAK,RB,10,LAC,13,17,4500,2.09
1145,Ronald Jones II,TB,RB,13,CAR,24,9,4600,2.09
1148,Ronald Jones II,TB,RB,4,CHI,9,2,5300,2.08
1148,Kapri Bibbs,GB,RB,17,DET,18,22,4600,2.08
1148,Devontae Booker,DEN,RB,15,CLE,26,27,4700,2.08
1151,Jordan Wilkins,IND,RB,11,TEN,1,1,4900,2.07
1151,Marcus Murphy,BUF,RB,1,BAL,4,23,4500,2.07
1151,Mike Davis,SEA,RB,4,ARI,18,32,4500,2.07
1151,Ronald Jones II,TB,RB,14,NO,17,3,4600,2.07
1155,Ronald Jones II,TB,RB,16,DAL,7,6,4600,2.06
1156,Carlos Hyde,JAX,RB,11,PIT,15,6,5200,2.05
1157,Ameer Abdullah,DET,RB,8,SEA,4,13,4500,2.04
1157,Jacquizz Rodgers,TB,RB,14,NO,17,3,4700,2.04
1159,Trenton Cannon,NYJ,RB,10,BUF,9,23,4600,2.03
1160,Carlos Hyde,JAX,RB,16,MIA,28,28,4600,2.02
1160,Jordan Wilkins,IND,RB,10,JAX,5,8,4900,2.02
1162,Chase Edmonds,ARI,RB,12,LAC,9,19,4500,2.01
1163,Rod Smith,DAL,RB,12,WAS,10,10,4500,2
1164,Rod Smith,DAL,RB,6,JAX,1,6,5000,1.99
1165,Ameer Abdullah,DET,RB,5,GB,8,9,5000,1.96
1166,Jaylen Samuels,PIT,RB,12,DEN,18,22,4600,1.94
1167,Samaje Perine,WAS,RB,10,TB,32,27,4500,1.93
1167,Zach Zenner,DET,RB,14,ARI,16,31,4500,1.93
1169,Taquan Mizzell,CHI,RB,15,GB,15,17,4600,1.92
1170,D'Onta Foreman,HOU,RB,9,DEN,19,24,null,1.91
1170,Rashaad Penny,SEA,RB,6,OAK,28,28,5200,1.91
1170,Darrel Williams,KC,RB,17,OAK,29,27,4500,1.91
1173,Raheem Mostert,SF,RB,1,MIN,1,1,4500,1.88
1174,Anthony Sherman,KC,FB,4,DEN,19,18,4500,1.84
1174,Jacquizz Rodgers,TB,RB,8,CIN,30,28,4500,1.84
1176,Marcus Murphy,BUF,RB,12,JAX,7,5,4600,1.82
1177,Stevan Ridley,PIT,RB,1,CLE,24,15,4500,1.81
1177,Jeremy Langford,ATL,RB,17,TB,30,27,4500,1.81
1177,Kapri Bibbs,WAS,RB,13,PHI,23,14,4800,1.81
1180,Anthony Sherman,KC,FB,6,NE,16,11,4500,1.8
1181,Ronald Jones II,TB,RB,17,ATL,28,28,4600,1.79
1181,Dwayne Washington,NO,RB,4,NYG,12,8,4500,1.79
1183,Detrez Newsome,LAC,RB,16,BAL,1,2,4700,1.78
1184,Jordan Wilkins,IND,RB,17,TEN,6,3,4600,1.77
1184,Andy Janovich,DEN,FB,14,SF,26,18,4500,1.77
1186,Charcandrick West,KC,RB,17,OAK,29,27,4500,1.76
1187,Chase Edmonds,ARI,RB,13,GB,15,17,4500,1.75
1188,Deandre Washington,OAK,RB,11,ARI,13,30,4500,1.74
1189,Stevan Ridley,PIT,RB,16,NO,13,3,4900,1.73
1189,Jaylen Samuels,PIT,RB,3,TB,30,30,4500,1.73
1189,Anthony Sherman,KC,FB,5,JAX,1,5,4500,1.73
1189,Wendell Smallwood,PHI,RB,14,DAL,2,5,4700,1.73
1193,Rob Kelley,WAS,RB,2,IND,19,22,4500,1.72
1194,Stevan Ridley,PIT,RB,2,KC,30,31,4500,1.7
1194,Brandon Bolden,MIA,RB,16,JAX,6,7,4700,1.7
1194,Jonathan Williams,NO,RB,2,CLE,18,28,4500,1.7
1194,Jordan Wilkins,IND,RB,14,HOU,9,7,4900,1.7
1198,Rod Smith,DAL,RB,9,TEN,5,5,5000,1.69
1199,Marcus Murphy,BUF,RB,10,NYJ,14,18,4600,1.65
1200,John Kelly,LAR,RB,14,CHI,4,2,4500,1.62
1200,Roc Thomas,MIN,RB,7,NYJ,19,17,4500,1.62
1202,John Kelly,LAR,RB,15,PHI,26,14,4500,1.61
1202,Roc Thomas,MIN,RB,6,ARI,15,32,4500,1.61
1204,Trenton Cannon,NYJ,RB,3,CLE,14,25,4500,1.6
1205,Stevan Ridley,PIT,RB,17,CIN,32,31,4700,1.58
1205,Trenton Cannon,NYJ,RB,14,BUF,3,22,4500,1.58
1207,Christine Michael,IND,RB,3,PHI,19,4,4700,1.55
1208,Roc Thomas,MIN,RB,3,BUF,31,30,4500,1.54
1208,Stevan Ridley,PIT,RB,9,BAL,1,1,4500,1.54
1208,Jacquizz Rodgers,TB,RB,7,CLE,21,27,4500,1.54
1211,Anthony Sherman,KC,FB,7,CIN,25,23,4500,1.52
1212,Kenneth Dixon,BAL,RB,12,OAK,28,27,null,1.51
1213,Anthony Sherman,KC,FB,13,OAK,28,28,4500,1.49
1214,Rod Smith,DAL,RB,14,PHI,18,14,4500,1.48
1214,Ronald Jones II,TB,RB,15,BAL,2,3,4600,1.48
1216,Anthony Sherman,KC,FB,8,DEN,18,25,4500,1.47
1217,Rod Smith,DAL,RB,15,IND,10,13,4500,1.45
1217,Trenton Cannon,NYJ,RB,13,TEN,9,7,4500,1.45
1219,Jordan Wilkins,IND,RB,16,NYG,17,25,4600,1.43
1220,Taquan Mizzell,CHI,RB,17,MIN,5,9,4800,1.42
1220,Detrez Newsome,LAC,RB,7,TEN,4,7,4500,1.42
